OBJECTID,Nombre del establecimiento educativo,Id del establecimiento educativo,NIT,Nombre de la sede educativa,Id de la sede educativa,Código de planta física,Fecha de la información,Dirección,Barrio,Teléfono,Email,Página web,Sector,Naturaleza Jurídica,Clase,Orden de la sede,Estado,Régimen y Categoría de Costos,Calendario,Género,Estrato,Zona,Nombre de la Localidad,Nombre UPL,Código UPL,Código UPZ,Nombre de la UPZ,Código Postal,Sector Censal,Especialidad para la Media,Carácter para la Media,Énfasis para el cáracter académico de la Media,Tipo de Discapacidad,Talentos o Capacidades Excepcionales,Grupos étnicos,Bilingue,Forma,coord_x,coord_y
4498,COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED),211850001473,8300881591,RURAL SANTO DOMINGO,211850000817,2018,2024/12/31,VDA SANTO DOMINGO,CORREG SAN JUAN DE SUMAPAZ VDA SANTO DOMINGO,3245047397,gdelcampojuanvarela@educacionbogota.edu.co,,Oficial,Oficial,Distrital,M,Antiguo Activo,,A,Mixto,Sin estrato,RURAL,Sumapaz,SUMAPAZ,1,UPR 5,RIO SUMAPAZ,112031,9105,Sin información,Sin información,,,,,Sin Información,,"-74,34372000020024","4,0087200004681085"
2263,COLEGIO AQUILEO PARRA (IED),111001000132,8001053451,AQUILEO PARRA,111001000132,115,2024/12/31,KR 18 A # 187 - 67/65,EL VERBENAL 1,6714615  --  3043997208,insdiaquileoparrav1@educacionbogota.edu.co,,Oficial,Oficial,Distrital,A,Antiguo Activo,,A,Mixto,Sin estrato,URBANA,Usaquén,TOBERIN,26,9,VERBENAL,110141,8527,Académica,Académico,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-SORDOCEGUERA-VISUAL,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,03917000038972","4,765730000174116"
2277,COLEGIO LA ESTRELLITA (IED),111001098612,8001053451,COLEGIO LA ESTRELLITA (IED) - SEDE PRINCIPAL,111001098612,136,2024/12/31,KR 4 # 187 B - 37,BUENAVISTA,6799199  --  6799077,rectorbosco3@fundaciondonbosco.org  --  bosco3@fundaciondonbosco.org,,Oficial,Oficial,Distrital - Administración Contratada,A,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Usaquén,TOBERIN,26,9,VERBENAL,110141,8532,Académica,Académico,,AUDITIVA-FISICA-INTELECTUAL-MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO-TALENTO EXCEPCIONAL EN TECNOLOGIA",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,02405000039685","4,764370000036219"
2294,FUNDACION COLEGIO CLARA CASAS MORALES,311001002452,8300292240,FUNDACION COLEGIO CLARA CASAS MORALES,311001002452,0,2024/12/31,KR 8 G # 168 - 30,SANTA TERESA,6789982,rectoria@colegioclaracasas.edu.co,www.colegioclaracasas.edu.co,No Oficial,Fundación,Privado,A,Antiguo Activo,LIBERTAD REGULADA,A,Femenino,Estrato 3,URBANA,Usaquén,TOBERIN,26,10,LA URIBE,110131,8503,Académica,Académico,,-FISICA-,,,Sin Información,,"-74,0293699995792","4,746330000094748"
2297,COLEGIO JOSE MANUEL MARROQUIN,311001017891,190853782,COLEGIO JOSE MANUEL MARROQUIN,311001017891,0,2024/12/31,KR 8 C # 164 - 24,SAN CRISTOBAL NORTE,6717821 -- 6749185,coljosemanuelmarroquin2006@terra.com.co  --  seloandre@hotmail.com,www.colegiojosemanuelmarroquin.edu.co,No Oficial,Persona Natural,Privado,A,Antiguo Activo,LIBERTAD REGULADA,A,Mixto,Estrato 3,URBANA,Usaquén,TOBERIN,26,11,SAN CRISTOBAL NORTE,110131,8505,Académica,Académico,,-INTELECTUAL-MULTIPLE-,,INDIGENAS,Sin Información,,"-74,0279400002245","4,741090000017811"
2309,COLEGIO PENSAR ANDINO,311001047944,901687318,COLEGIO PENSAR ANDINO,311001047944,0,2024/12/31,CL 142 # 18 A - 07,CEDRITOS,2582594  --  8628668 -- 8625360 -- 2581810,pensarandino@hotmail.com - imeldagonz@yahoo.com,www.pensarandino.edu.co  --  www.colegiopensarandino.com,No Oficial,Sociedad,Privado,A,Antiguo Activo,LIBERTAD REGULADA,A,Mixto,Estrato 4,URBANA,Usaquén,USAQUEN,25,13,LOS CEDROS,110121,8511,Sin información,Sin información,,,"-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-",,Sin Información,,"-74,04544000032438","4,723920000573872"
2322,COLEGIO PSICOPEDAGOGICO MARIE CURIE,311001095213,326901082,COLEGIO PSICOPEDAGOGICO MARIE CURIE,311001095213,0,2024/12/31,CL 156 # 7 B – 13,BARRANCAS PERLAS DEL NORTE,6775756 -- 6483249 -- 6794517  --  3134818103,colmariecurie@hotmail.com,www.colmariecurie.edu.co,No Oficial,Persona Natural,Privado,A,Antiguo Activo,LIBERTAD VIGILADA,A,Mixto,Estrato 3,URBANA,Usaquén,TOBERIN,26,11,SAN CRISTOBAL NORTE,110131,8507,Sin información,Sin información,,,,,Sin Información,,"-74,02492999993063","4,731780000537943"
2341,INSTITUTO DANTE ALIGHIERI,311001110492,9008145626,INSTITUTO DANTE ALIGHIERI,311001110492,0,2024/12/31,CL 186 # 8 - 44,TIBABITA,5472508,institutodantealiguieri01@outlook.com  --  institutodantealighieri01@outlook.com,,No Oficial,Fundación,Privado,A,Antiguo Activo,REGIMEN CONTROLADO,Otro,Mixto,Estrato 3,URBANA,Usaquén,TOBERIN,26,9,VERBENAL,110141,8521,Académica,Académico,,-INTELECTUAL-,"-TALENTO TECNOLOGICO, TALENTO EN CIENCIAS NATURALES, BASICAS O TECNOLOGIA-",INDIGENAS,Sin Información,,"-74,0293899996707","4,7629200005328975"
2347,COLEGIO HAPE HABILIDADES DEL PENSAMIENTO,311001800588,9004832350,COLEGIO HAPE HABILIDADES DEL PENSAMIENTO,311001800588,0,2024/12/31,CL 135 B # 12 C - 18,NUEVO COUNTRY,4812795,info@colegiohape.edu.co,,No Oficial,Sociedad,Privado,A,Antiguo Activo,LIBERTAD VIGILADA,A,Mixto,Estrato 5,URBANA,Usaquén,USAQUEN,25,13,LOS CEDROS,110121,8513,Académica,Académico,,-FISICA-INTELECTUAL-MULTIPLE-PSICOSOCIAL-,,,Sin Información,,"-74,0405000001853","4,718150000554625"
2350,GIMNASIO PASCAL DE LA SABANA,311001801305,9017163426,GIMNASIO PASCAL DE LA SABANA,311001801305,0,2024/12/31,KR 16 B # 164 - 42,TOBERIN,6016156227  --  3114741208,diegoneira7@gmail.com,,No Oficial,Sociedad,Privado,A,Nuevo Activo,,A,Mixto,No indica estrato,URBANA,Usaquén,TOBERIN,26,12,EL TOBERIN,110131,8501,Sin información,Sin información,,,,,Sin Información,,"-74,03845999983693","4,744220000098679"
2353,GIMNASIO DE LOS CERROS,311848000286,8001435576,GIMNASIO DE LOS CERROS,311848000286,0,2024/12/31,CL 119 # 4 - 48,CERROS DE SANTA BARBARA,6576000,info@loscerros.edu.co - luisalbertoquintero@loscerros.edu.co - diegopenaloza@loscerros.edu.co,www.loscerros.edu.co,No Oficial,Corporación,Privado,A,Antiguo Activo,LIBERTAD REGULADA,B,Masculino,Estrato 3,URBANA,Usaquén,USAQUEN,25,14,USAQUEN,110111,8407,Académica,Académico,BACHILLERATO INTERNACIONAL,-MULTIPLE-PSICOSOCIAL-,,,Bachillerato Internacional,,"-74,02680000039972","4,693760000285509"
2362,GIMNASIO CULTURAL LIBERTAD,311848000626,191683013,GIMNASIO CULTURAL LIBERTAD,311848000626,0,2024/12/31,KR 7 A # 153 - 31,BARRANCAS PERLAS DEL NORTE,6745738,gimculiber@yahoo.com,http://gcl.edu.co,No Oficial,Persona Natural,Privado,A,Antiguo Activo,LIBERTAD REGULADA,A,Mixto,Estrato 3,URBANA,Usaquén,TOBERIN,26,13,LOS CEDROS,110131,8507,Académica,Académico,,,,,Sin Información,,"-74,02559000025472","4,728709999822551"
2383,COLEGIO MAYOR JOSE CELESTINO MUTIS,311848002866,8600424257,COLEGIO MAYOR JOSE CELESTINO MUTIS,311848002866,0,2024/12/31,KR 11 # 185 B - 88,SAN ANTONIO NORTE II SECTOR,6703200 -- 6706151 -- 6706201,colegiomutis@hotmail.com -- manueljbernal@hotmail.com -- prefectomutis@hotmail.com,www.mutisschool.edu.co,No Oficial,Sociedad,Privado,A,Antiguo Activo,LIBERTAD REGULADA,A,Mixto,Estrato 2,URBANA,Usaquén,TOBERIN,26,9,VERBENAL,110141,8530,Académica,Académico,,-INTELECTUAL-,,NEGRITUDES-RAIZALES,Sin Información,,"-74,03262000007257","4,7631000001374035"
2387,COLEGIO DE LAS RR ESCLAVAS DEL SAGRADO CORAZON DE JESUS,311848003463,8600089530,COLEGIO DE LAS RR ESCLAVAS DEL SAGRADO CORAZON DE JESUS,311848003463,0,2024/12/31,CL 175 # 20 A - 26,LA URIBE,6718716  --  6718570,colesclavas@colegioesclavas.edu.co  --  secretaria@colegioesclavas.edu.co,www.colegioesclavas.edu.co,No Oficial,Comunidad Religiosa,Privado,A,Antiguo Activo,LIBERTAD REGULADA,A,Mixto,Estrato 3,URBANA,Usaquén,TOBERIN,26,10,LA URIBE,110141,8528,Académica,Académico,,-INTELECTUAL-MULTIPLE-PSICOSOCIAL-OTRA,,,Sin Información,,"-74,0430900003546","4,755660000505766"
2390,JARDIN INFANTIL AMERICANO,311848004206,8000404228,JARDIN INFANTIL AMERICANO,311848004206,0,2024/12/31,CL 127 B BIS # 19 - 94,LA CALLEJA,6251168 -- 2588440,info@americangarden.edu.co - sedecalleja1@yahoo.com  --  clarisalcedo22@hotmail.com,www.americangarden.edu.co,No Oficial,Sociedad,Privado,A,Antiguo Activo,LIBERTAD REGULADA,B,Mixto,Estrato 5,URBANA,Usaquén,USAQUEN,25,16,SANTA BARBARA,110121,8417,Sin información,Sin información,,,,,Sin Información,,"-74,04979999960699","4,709529999871232"
2404,COLEGIO JORDAN DE SAJONIA,311001002070,8600109465,COLEGIO JORDAN DE SAJONIA,311001002070,0,2024/12/31,KR 1 # 68 - 50,S.C. LAS ACACIAS,7561011,colegio@jordandesajonia.edu.co -- secretariaacademica@jordandesajonia.edu.co -- rector@jordandesajonia.edu.co,www.jordandesajonia.edu.co,No Oficial,Comunidad Religiosa,Privado,A,Antiguo Activo,LIBERTAD REGULADA,A,Mixto,Sin estrato,URBANA,Chapinero,CHAPINERO,24,90,PARDO RUBIO,110231,8203,Académica,Académico,,-PSICOSOCIAL-,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-",,Sin Información,,"-74,05266000011304","4,649839999832368"
2423,COLEGIO EXTERNADO NACIONAL CAMILO TORRES (IED),111001010839,8300471073,CAMILO TORRES,111001010839,319,2024/12/31,KR 7 # 33 - 64,LA MERCED,3380221,extcamilotorres3@educacionbogota.edu.co,www.iedcamilotorres.net,Oficial,Oficial,Distrital,A,Antiguo Activo,,A,Mixto,Estrato 3,URBANA,Santa Fé,CENTRO HISTORICO,23,91,SAGRADO CORAZON,110311,8103,Académica,Académico,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-SORDOCEGUERA,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,06737000002705","4,6204000001877406"
2434,COLEGIO DE MARIA AUXILIADORA,311001000328,8600337855,COLEGIO DE MARIA AUXILIADORA,311001000328,0,2024/12/31,KR 13 # 30 - 99,SAN DIEGO,2853381 -- 2459445,casacentral24@yahoo.es,www.mauxicentral.edu.co,No Oficial,Comunidad Religiosa,Privado,A,Antiguo Activo,LIBERTAD REGULADA,A,Femenino,Estrato 4,URBANA,Santa Fé,CENTRO HISTORICO,23,91,SAGRADO CORAZON,110311,8108,Académica,Académico,,-INTELECTUAL-,-OTRO,,Sin Información,,"-74,06891999993069","4,617809999868374"
2435,COLEGIO RAMON B JIMENO,311001007021,8999990941,COLEGIO RAMON B JIMENO,311001007021,0,2024/12/31,CL 26 # 2 - 44,,2810727 -- 2812471 -- 2812470,ramonbjimeno@yahoo.com,www.ramonbjimeno.com,No Oficial,Persona Natural,Privado,A,Antiguo Activo,LIBERTAD VIGILADA,A,Mixto,Estrato 3,URBANA,Santa Fé,CENTRO HISTORICO,23,92,LA MACARENA,110311,8105,Académica,Académico,,-INTELECTUAL-,,INDIGENAS,Sin Información,,"-74,06554999978671","4,610210000051628"
2437,INSTITUTO SAN BERNARDO DE LA SALLE,311001008949,8600099850,INSTITUTO SAN BERNARDO DE LA SALLE,311001008949,0,2024/12/31,CL 2 # 12 - 39,SAN BERNARDO,2335700,sanbernardo@isblasalle.edu.co - sec_general@isblasalle.edu.co,www.isblasalle.edu.co,No Oficial,Comunidad Religiosa,Privado,A,Antiguo Activo,LIBERTAD REGULADA,A,Mixto,Estrato 2,URBANA,Santa Fé,CENTRO HISTORICO,23,95,LAS CRUCES,110321,3201,Académica,Académico,,-FISICA-,,,Sin Información,,"-74,08594999967727","4,5928200003237905"
2442,COLEGIO LOS PINOS (IED),311001026441,8300241241,EFRAIN CAÑAVERA,111001013463,303,2024/12/31,KR 7 ESTE # 5 - 20,LA PEÑA,2896101,cedlospinos3@educacionbogota.edu.co,,Oficial,Oficial,Distrital,B,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Santa Fé,CENTRO HISTORICO,23,96,LOURDES,110321,3206,Académica,Académico,,FISICA-MULTIPLE,TALENTO EXCEPCIONAL EN ARTES Y LETRAS,AFRODESCENDIENTES-INDIGENAS,Sin Información,,"-74,066709999703","4,5875400001069035"
2445,CENTRO EDUCATIVO DE LA A.C.F. JULIA RONCANCIO,311001089345,8600582970,CENTRO EDUCATIVO DE LA A.C.F. JULIA RONCANCIO,311001089345,0,2024/12/31,DG 4 # 6 B - 25 ESTE,LOS LACHES,2898595  --  3057519590,centroeducativoacf@hotmail.com,,No Oficial,Corporación,Privado,A,Antiguo Activo,LIBERTAD VIGILADA,A,Mixto,Estrato 2,URBANA,Santa Fé,CENTRO HISTORICO,23,96,LOURDES,110321,3205,Sin información,Sin información,,-INTELECTUAL-,-TALENTO EXCEPCIONAL EN ARTES O LETRAS-,INDIGENAS,Sin Información,,"-74,06853999998908","4,587070000110971"
2447,COLEGIO CORPORACION IBEROAMERICANA,311001109532,9003698148,COLEGIO CORPORACION IBEROAMERICANA,311001109532,0,2024/12/31,CL 20 # 5 - 67,LAS NIEVES,2862384 EXT 139  --  2811943,corpoiber@hotmail.com,,No Oficial,Corporación,Privado,A,Antiguo Activo,LIBERTAD VIGILADA,A,Mixto,Estrato 3,URBANA,Santa Fé,CENTRO HISTORICO,23,93,LAS NIEVES,110311,3102,Académica,Académico,,,,,Sin Información,,"-74,07041999960559","4,605590000408699"
2451,COLEGIO GRAN COLOMBIA (CED),111001011975,8320020663,GRAN COLOMBIA,111001011975,427,2024/12/31,KR 19A ESTE # 9A-26 SUR  --  KR 22 ESTE # 11 - 14 SUR,GRAN COLOMBIA,3335055,cedgrancolombia4@educacionbogota.edu.co  --  cedgrancolombia4@gmail.com,,Oficial,Oficial,Distrital,A,Antiguo Activo,,A,Mixto,Estrato 1,URBANA,San Cristóbal,SAN CRISTOBAL,21,32,SAN BLAS,110411,1104,Sin información,Sin información,,,,,Sin Información,,"-74,07013000007568","4,568080000443431"
2462,COLEGIO TECNICO SAN CRISTOBAL SUR (IED),111001014176,8300658203,SAN CRISTOBAL SUR,111001014176,450,2024/12/31,KR 10 D ESTE # 17 B - 46 SUR,SAN CRISTOBAL SUR VIEJO,3002067977,cedsancristobalsu4@educacionbogota.edu.co,,Oficial,Oficial,Distrital,A,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,San Cristóbal,SAN CRISTOBAL,21,32,SAN BLAS,110411,1108,Académica - Otra,Académico - Técnico,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS-TALENTO EXCEPCIONAL EN TECNOLOGIA",AFRODESCENDIENTES-INDIGENAS,Sin Información,,"-74,07944999958885","4,569690000265526"
2465,COLEGIO JOSE ACEVEDO Y GOMEZ (IED),111001014451,8301111923,JOSE ACEVEDO Y GOMEZ,111001014451,431,2024/12/31,KR 9 B ESTE # 28 - 81 SUR,SAN PEDRO SURORIENTAL,3645126,cedjoseacevedoygo4@educacionbogota.edu.co,,Oficial,Oficial,Distrital,A,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,San Cristóbal,SAN CRISTOBAL,21,32,SAN BLAS,110421,1314,Académica,Académico,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,TALENTO EXCEPCIONAL EN TECNOLOGIA,AFRODESCENDIENTES-NEGRITUDES,Sin Información,,"-74,08368000007344","4,562380000529463"
2478,COLEGIO EL RODEO (IED),111001018333,8301081148,LA GLORIA,111001016284,437,2024/12/31,CL 44 SUR # 6 - 74 ESTE,LA GLORIA ORIENTAL,2060188,cedelrodeo4@educacionbogota.edu.co,redacademica.edu.co/colegios/colegio-el-rodeo-ied,Oficial,Oficial,Distrital,B,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,San Cristóbal,SAN CRISTOBAL,21,50,LA GLORIA,110431,1319,Sin información,Sin información,,INTELECTUAL-MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,09260999959926","4,54596999981379"
2492,COLEGIO MORALBA SURORIENTAL (IED),111001024686,8301153870,FUNDACION EL CONSUELO,111001012319,426,2024/12/31,KR 15 ESTE # 46 - 60 SUR,PUENTE COLORADO,3645122,cedmoralbasurorie4@educacionbogota.edu.co -- colegiomoralba08@gmail.com,,Oficial,Oficial,Distrital,C,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,San Cristóbal,SAN CRISTOBAL,21,50,LA GLORIA,110431,1317,Sin información,Sin información,,INTELECTUAL,,AFRODESCENDIENTES,Sin Información,,"-74,082629999762","4,540570000369352"
2494,COLEGIO MANUELITA SAENZ (IED),111001030066,8605325186,MANUELITA SAENZ,111001030066,407,2024/12/31,KR 3 ESTE # 18 A - 34 SUR,SAN CRISTOBAL SUR,3332825/26/27  --  3330890  --  3002071799,coldimediamanuelit4@educacionbogota.edu.co,https://www.redacademica.edu.co/colegios/colegio-manuelita-saenz-ied,Oficial,Oficial,Distrital,A,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,San Cristóbal,SAN CRISTOBAL,21,33,SOSIEGO,110411,1106,Académica,Académico,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-SORDOCEGUERA-VISUAL,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES-RAIZALES,Sin Información,,"-74,08537999976487","4,571300000053523"
2497,COLEGIO TECNICO TOMAS RUEDA VARGAS (IED),111001032280,8000022480,TOMAS RUEDA VARGAS,111001032280,411,2024/12/31,KR 5 ESTE # 25 - 51 SUR,MONTEBELLO,2060910  --   2062080  --  2062220/40/60,colditomasruedavar4@educacionbogota.edu.co,,Oficial,Oficial,Distrital,A,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,San Cristóbal,SAN CRISTOBAL,21,34,20 DE JULIO,110421,1302,Comercial - Industrial - Otra,Técnico,,INTELECTUAL-MENTAL/PSICOSOCIAL-SORDOCEGUERA-VISUAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,0870700003089","4,565170000121377"
2498,COLEGIO TECNICO TOMAS RUEDA VARGAS (IED),111001032280,8000022480,SANTA INES SURORIENTAL,111001014419,457,2024/12/31,KR 5 ESTE # 29 A - 25/14 SUR,SANTA INES SUR,3645235,colditomasruedavar4@educacionbogota.edu.co,,Oficial,Oficial,Distrital,B,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,San Cristóbal,SAN CRISTOBAL,21,32,SAN BLAS,110421,1357,Sin información,Sin información,,FISICA,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO",AFRODESCENDIENTES-INDIGENAS,Sin Información,,"-74,08830999969278","4,5615600004653345"
2501,COLEGIO REPUBLICA DEL ECUADOR (IED),111001032433,8605322357,VITELMA,111001014311,324,2024/12/31,KR 8 ESTE # 8 C - 37 SUR,VITELMA,3057925965,coldirepdelecuador4@educacionbogota.edu.co,,Oficial,Oficial,Distrital,B,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,San Cristóbal,SAN CRISTOBAL,21,32,SAN BLAS,110411,1103,Sin información,Sin información,,-INTELECTUAL-PSICOSOCIAL-,,,Sin Información,,"-74,0770800004259","4,575010000547271"
2503,COLEGIO JUAN REY (IED),111001034011,8300440562,CIUDAD DE LONDRES,111001016276,420,2024/12/31,CL 71 BIS SUR # 17 - 30 ESTE  --  CL 71 SUR # 17 - 04 ESTE,CIUDAD LONDRES,3646650,cedjuanrey4@educacionbogota.edu.co,https://www.redacademica.edu.co/colegios/colegio-juan-rey-ied,Oficial,Oficial,Distrital,B,Antiguo Activo,,A,Mixto,Estrato 1,URBANA,San Cristóbal,USME - ENTRENUBES,5,51,LOS LIBERTADORES,110441,1346,Sin información,Sin información,,INTELECTUAL,,INDIGENAS,Sin Información,,"-74,08782000014635","4,5198200001803155"
2507,COLEGIO TECNICO JOSE FELIX RESTREPO (IED),111001035530,8605325161,CARLOS ALBAN HOLGUIN,111001107841,474,2024/12/31,CL 18 SUR # 4 - 90,VELODROMO,3057888509,coldijosefelixrest4@educacionbogota.edu.co,www.redacademica.edu.co/colegios/colegio-jose-felix-restrepo-ied,Oficial,Oficial,Distrital,D,Antiguo Activo,,A,Mixto,Estrato 3,URBANA,San Cristóbal,SAN CRISTOBAL,21,33,SOSIEGO,110411,1114,Académica - Otra,Académico - Técnico,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,08761000008407","4,574940000293412"
2512,COLEGIO RAFAEL NUÑEZ (IED),111001086789,8300015347,ANDRES ROSILLO Y MERUELO,111001015873,415,2024/12/31,KR 9 A # 22 B - 30 SUR,S.C. 20 DE JULIO,2390237,cedrafaelnunez4@educacionbogota.edu.co,https://www.redacademica.edu.co/colegios/colegio-rafael-nu-ez-ied,Oficial,Oficial,Distrital,B,Antiguo Activo,,A,Mixto,Estrato 3,URBANA,San Cristóbal,SAN CRISTOBAL,21,34,20 DE JULIO,110421,1405,Académica,Académico,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,,AFRODESCENDIENTES-INDIGENAS,Sin Información,,"-74,0953999997851","4,574000000443496"
2516,COLEGIO GLORIA VALENCIA DE CASTAÑO (IED),111001801047,9016807446,COLEGIO GLORIA VALENCIA DE CASTAÑO (IED),111001801047,0,2024/12/31,KR 15 ESTE # 63 - 30 SUR,ARBOLEDA SANTA TERESITA,3058074424,col.gloria.valenciadecastano@educacionbogota.edu.co,,Oficial,Oficial,Distrital,A,Nuevo Activo,,A,Mixto,No indica estrato,URBANA,San Cristóbal,USME - ENTRENUBES,5,51,LOS LIBERTADORES,110441,1362,Académica,Académico,,AUDITIVA-FISICA-INTELECTUAL-MULTIPLE,TALENTO EXCEPCIONAL EN ARTES Y LETRAS,AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,08704000017165","4,5318300001521665"
2520,COLEGIO SOLIS,311001002681,242432877,COLEGIO SOLIS,311001002681,0,2024/12/31,CL 19 SUR # 5 - 29,PRIMERA DE MAYO,8043073  --  3209399135,colegiosolisbogota@gmail.com  --  angelicapsicologa2013@gmail.com,,No Oficial,Persona Natural,Privado,A,Antiguo Activo,LIBERTAD VIGILADA,A,Mixto,Estrato 3,URBANA,San Cristóbal,SAN CRISTOBAL,21,33,SOSIEGO,110411,1112,Sin información,Sin información,,,,,Sin Información,,"-74,08995000000809","4,5728800002498815"
2522,COLEGIO PARROQUIAL ADVENIAT,311001005508,8600562244,COLEGIO PARROQUIAL ADVENIAT,311001005508,0,2024/12/31,CL 39 A SUR # 4 - 25 ESTE,LA VICTORIA,2079431 -- 3623511 -- 3641332,rectoria@colegioadveniat.edu.co  --  secretaria@colegioadveniat.edu.co,www.colegioadveniat.edu.co,No Oficial,Comunidad Religiosa,Privado,A,Antiguo Activo,LIBERTAD REGULADA,A,Mixto,Estrato 2,URBANA,San Cristóbal,SAN CRISTOBAL,21,50,LA GLORIA,110431,1310,Académica,Académico,,,"-TALENTO TECNOLOGICO, TALENTO EN CIENCIAS NATURALES, BASICAS O TECNOLOGIA-",INDIGENAS,Sin Información,,"-74,09194000012776","4,551079999701924"
2523,CENTRO COMERCIAL MADRE ELISA RONCALLO,311001006601,8600337855,CENTRO COMERCIAL MADRE ELISA RONCALLO,311001006601,0,2024/12/31,KR 3 C ESTE # 41 - 23 SUR,LA VICTORIA,2068572  --  3630315  --  3188566509,cencomer@hotmail.com  --  yumapa14@hotmail.com,www.salesianasmer.edu.co,No Oficial,Comunidad Religiosa,Privado,A,Antiguo Activo,LIBERTAD REGULADA,A,Mixto,Estrato 2,URBANA,San Cristóbal,SAN CRISTOBAL,21,50,LA GLORIA,110431,1310,Comercial,Técnico,,,,,Sin Información,,"-74,09373000023089","4,549939999832253"
2545,COLEGIO URAPANES,311001045551,9002991361,COLEGIO URAPANES,311001045551,0,2024/12/31,CL 9 SUR # 4 - 54,VILLA JAVIER,3339566  --  3204318378,pasan59@hotmail.com  --  colurapanes@hotmail.com,,No Oficial,Persona Natural,Privado,A,Antiguo Activo,LIBERTAD VIGILADA,A,Mixto,Estrato 3,URBANA,San Cristóbal,SAN CRISTOBAL,21,33,SOSIEGO,110411,1110,Sin información,Sin información,,,,,Sin Información,,"-74,0839100002272","4,57881000034445"
